2025-10-23 15:46:13,356 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/37.2-2.4寸ILI9341驱动TFT显示屏实验程序-带触摸功能，硬件I8080接口程序/测试图片/参考图片.bmp, Original size: 6.30 KB, Compressed size: 1.22 KB
2025-10-23 15:46:13,696 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/82-I2S接口-数字录放音-存储在FLASH中-TLV320AIC23B/学习板示意图.JPG, Original size: 151.66 KB, Compressed size: 49.60 KB
2025-10-23 15:46:13,699 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/82-I2S接口-数字录放音-存储在FLASH中-TLV320AIC23B/显示放音.jpg, Original size: 31.18 KB, Compressed size: 12.69 KB
2025-10-23 15:46:13,703 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/82-I2S接口-数字录放音-存储在FLASH中-TLV320AIC23B/显示录音.jpg, Original size: 35.59 KB, Compressed size: 13.88 KB
2025-10-23 15:46:13,707 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/72.1-UART-SPI-TFT_DMA_P2P外设到外设_显示图片程序/测试图片/a1576251.jpg, Original size: 19.30 KB, Compressed size: 5.65 KB
2025-10-23 15:46:13,710 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/72.1-UART-SPI-TFT_DMA_P2P外设到外设_显示图片程序/测试图片/a1576179.jpg, Original size: 45.94 KB, Compressed size: 5.28 KB
2025-10-23 15:46:13,716 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/72.1-UART-SPI-TFT_DMA_P2P外设到外设_显示图片程序/测试图片/a1576231.jpg, Original size: 15.26 KB, Compressed size: 5.53 KB
2025-10-23 15:46:13,978 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/72.1-UART-SPI-TFT_DMA_P2P外设到外设_显示图片程序/测试图片/a1576344.jpg, Original size: 33.29 KB, Compressed size: 5.80 KB
2025-10-23 15:46:13,980 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/72.1-UART-SPI-TFT_DMA_P2P外设到外设_显示图片程序/测试图片/a1576224.jpg, Original size: 30.59 KB, Compressed size: 3.59 KB
2025-10-23 15:46:13,982 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/72.1-UART-SPI-TFT_DMA_P2P外设到外设_显示图片程序/测试图片/a1576156.jpg, Original size: 9.53 KB, Compressed size: 3.08 KB
2025-10-23 15:46:13,984 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/72.1-UART-SPI-TFT_DMA_P2P外设到外设_显示图片程序/测试图片/a1576143.jpg, Original size: 29.28 KB, Compressed size: 5.85 KB
2025-10-23 15:46:13,985 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/72.1-UART-SPI-TFT_DMA_P2P外设到外设_显示图片程序/测试图片/a1576221.jpg, Original size: 20.25 KB, Compressed size: 3.83 KB
2025-10-23 15:46:13,987 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/72.1-UART-SPI-TFT_DMA_P2P外设到外设_显示图片程序/测试图片/a1576235.jpg, Original size: 40.90 KB, Compressed size: 7.27 KB
2025-10-23 15:46:13,989 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/72.1-UART-SPI-TFT_DMA_P2P外设到外设_显示图片程序/测试图片/a1576222.jpg, Original size: 38.87 KB, Compressed size: 4.87 KB
2025-10-23 15:46:14,000 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/87-U8G2_DMA_OLED/1-U8G2_I2C_DMA_OLED/效果演示/OLED使用I2C需短接R8否则收不到ACK.png, Original size: 209.21 KB, Compressed size: 62.53 KB
2025-10-23 15:46:14,002 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/87-U8G2_DMA_OLED/1-U8G2_I2C_DMA_OLED/效果演示/graphic_test.gif, Original size: 886.07 KB, Compressed size: 9.50 KB
2025-10-23 15:46:14,022 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/87-U8G2_DMA_OLED/1-U8G2_I2C_DMA_OLED/效果演示/font_set2.png, Original size: 208.32 KB, Compressed size: 187.11 KB
2025-10-23 15:46:14,028 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/87-U8G2_DMA_OLED/1-U8G2_I2C_DMA_OLED/效果演示/font_set1.png, Original size: 32.23 KB, Compressed size: 32.51 KB
2025-10-23 15:46:14,031 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/87-U8G2_DMA_OLED/2-U8G2_SPI_DMA_OLED/Images/graphic_test.gif, Original size: 886.07 KB, Compressed size: 9.50 KB
2025-10-23 15:46:14,051 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/87-U8G2_DMA_OLED/2-U8G2_SPI_DMA_OLED/Images/font_set2.png, Original size: 208.32 KB, Compressed size: 187.11 KB
2025-10-23 15:46:14,054 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/87-U8G2_DMA_OLED/2-U8G2_SPI_DMA_OLED/Images/font_set1.png, Original size: 32.23 KB, Compressed size: 32.51 KB
2025-10-23 15:46:14,061 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/87-U8G2_DMA_OLED/2-U8G2_SPI_DMA_OLED/Images/define2_set.png, Original size: 39.73 KB, Compressed size: 42.03 KB
2025-10-23 15:46:14,067 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/87-U8G2_DMA_OLED/2-U8G2_SPI_DMA_OLED/Images/define_set.png, Original size: 38.75 KB, Compressed size: 41.41 KB
2025-10-23 15:46:14,079 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.2-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9325/测试图片/a1576251.jpg, Original size: 19.30 KB, Compressed size: 5.65 KB
2025-10-23 15:46:14,081 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.2-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9325/测试图片/a1576179.jpg, Original size: 45.94 KB, Compressed size: 5.28 KB
2025-10-23 15:46:14,083 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.2-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9325/测试图片/a1576231.jpg, Original size: 15.26 KB, Compressed size: 5.53 KB
2025-10-23 15:46:14,085 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.2-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9325/测试图片/a1576344.jpg, Original size: 33.29 KB, Compressed size: 5.80 KB
2025-10-23 15:46:14,086 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.2-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9325/测试图片/a1576224.jpg, Original size: 30.59 KB, Compressed size: 3.59 KB
2025-10-23 15:46:14,088 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.2-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9325/测试图片/a1576156.jpg, Original size: 9.53 KB, Compressed size: 3.08 KB
2025-10-23 15:46:14,089 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.2-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9325/测试图片/a1576143.jpg, Original size: 29.28 KB, Compressed size: 5.85 KB
2025-10-23 15:46:14,091 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.2-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9325/测试图片/a1576221.jpg, Original size: 20.25 KB, Compressed size: 3.83 KB
2025-10-23 15:46:14,092 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.2-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9325/测试图片/a1576235.jpg, Original size: 40.90 KB, Compressed size: 7.27 KB
2025-10-23 15:46:14,094 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.2-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9325/测试图片/a1576222.jpg, Original size: 38.87 KB, Compressed size: 4.87 KB
2025-10-23 15:46:14,097 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/73-频谱分析256点FFT-USB-CDC送电脑ISP软件调试接口FFT绘图显示/1KHz方波频谱.JPG, Original size: 26.22 KB, Compressed size: 8.39 KB
2025-10-23 15:46:14,101 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/73-频谱分析256点FFT-USB-CDC送电脑ISP软件调试接口FFT绘图显示/音乐频谱.JPG, Original size: 45.71 KB, Compressed size: 13.49 KB
2025-10-23 15:46:14,104 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/73-频谱分析256点FFT-USB-CDC送电脑ISP软件调试接口FFT绘图显示/1KHz正弦波频谱.JPG, Original size: 24.19 KB, Compressed size: 7.96 KB
2025-10-23 15:46:14,118 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/79-使用TFT彩屏8位数据口接R-2R电阻做DAC通过DMA输出波形/输出1000Hz正弦波波形.JPG, Original size: 136.29 KB, Compressed size: 35.08 KB
2025-10-23 15:46:14,118 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/75-并口LCD128x64显示图形文字-ST7920-用DMA-M6800接口自动刷新/picture1.bmp, Original size: 24.05 KB, Compressed size: 6.05 KB
2025-10-23 15:46:14,119 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/75-并口LCD128x64显示图形文字-ST7920-用DMA-M6800接口自动刷新/picture2.bmp, Original size: 24.05 KB, Compressed size: 6.05 KB
2025-10-23 15:46:14,122 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/65-DMA-LCD12864-M6800接口，TFT320240-I8080接口，液晶屏测试/Test_M6800_DMA_8bit_LCD12864_ST7920/picture1.bmp, Original size: 24.05 KB, Compressed size: 6.05 KB
2025-10-23 15:46:14,122 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/65-DMA-LCD12864-M6800接口，TFT320240-I8080接口，液晶屏测试/Test_M6800_DMA_8bit_LCD12864_ST7920/picture2.bmp, Original size: 24.05 KB, Compressed size: 6.05 KB
2025-10-23 15:46:14,125 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/37.4-2.4寸TFT320240彩屏，ILI9325驱动IC，硬件I8080接口程序/测试图片/参考图片.bmp, Original size: 6.30 KB, Compressed size: 1.22 KB
2025-10-23 15:46:14,129 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/38-3.5寸ILI9486驱动TFT显示屏实验程序/测试图片/参考图片.bmp, Original size: 6.30 KB, Compressed size: 1.22 KB
2025-10-23 15:46:14,131 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.1-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9341/测试图片/a1576251.jpg, Original size: 19.30 KB, Compressed size: 5.65 KB
2025-10-23 15:46:14,133 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.1-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9341/测试图片/a1576179.jpg, Original size: 45.94 KB, Compressed size: 5.28 KB
2025-10-23 15:46:14,135 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.1-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9341/测试图片/a1576231.jpg, Original size: 15.26 KB, Compressed size: 5.53 KB
2025-10-23 15:46:14,136 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.1-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9341/测试图片/a1576344.jpg, Original size: 33.29 KB, Compressed size: 5.80 KB
2025-10-23 15:46:14,138 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.1-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9341/测试图片/a1576224.jpg, Original size: 30.59 KB, Compressed size: 3.59 KB
2025-10-23 15:46:14,140 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.1-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9341/测试图片/a1576156.jpg, Original size: 9.53 KB, Compressed size: 3.08 KB
2025-10-23 15:46:14,141 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.1-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9341/测试图片/a1576143.jpg, Original size: 29.28 KB, Compressed size: 5.85 KB
2025-10-23 15:46:14,142 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.1-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9341/测试图片/a1576221.jpg, Original size: 20.25 KB, Compressed size: 3.83 KB
2025-10-23 15:46:14,144 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.1-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9341/测试图片/a1576235.jpg, Original size: 40.90 KB, Compressed size: 7.27 KB
2025-10-23 15:46:14,146 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-3/Ai8051U-32Bit/71.1-电脑通过UART发送图片数据写入到DMA SPI Flash，SPI-TFT_DMA_双缓冲区交替显示图片，不占CPU时间程序-ILI9341/测试图片/a1576222.jpg, Original size: 38.87 KB, Compressed size: 4.87 KB
2025-10-23 15:46:14,151 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-2/Ai8051U-32Bit/37.2-2.4寸ILI9341驱动TFT显示屏实验程序-带触摸功能，硬件I8080接口程序/测试图片/参考图片.bmp, Original size: 6.30 KB, Compressed size: 1.22 KB
2025-10-23 15:46:14,201 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-2/Ai8051U-32Bit/A01-如发现P32按键接地用户程序就软复位到系统区不停电下载/通过P32不停电下载.png, Original size: 540.33 KB, Compressed size: 279.90 KB
2025-10-23 15:46:14,205 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-2/Ai8051U-32Bit/37.1-2.4寸ILI9341驱动TFT显示屏实验程序-带触摸功能，IO模拟I8080接口程序/测试图片/参考图片.bmp, Original size: 6.30 KB, Compressed size: 1.22 KB
2025-10-23 15:46:14,213 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-2/Ai8051U-32Bit/36.3-LCD1602显示程序-硬件M6800并行接口+DMA刷新/实验箱要改动背光电阻值.PNG, Original size: 83.76 KB, Compressed size: 63.80 KB
2025-10-23 15:46:14,252 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-2/Ai8051U-32Bit/A04-电脑端的ISP软件通过UART发送命令通知MCU软复位到系统区不停电下载/UART-不停电下载设置.png, Original size: 512.83 KB, Compressed size: 275.79 KB
2025-10-23 15:46:14,272 - INFO - Compressed: /Volumes/Data/SherwinGitPro/STC-DEV/Ai8051U/AI8051U-DEMO-CODE-V1-2/Ai8051U-32Bit/80-SPI-DMA发送-驱动WS2812彩灯/WS2812数据协议.png, Original size: 149.13 KB, Compressed size: 87.60 KB
